#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
0.0%	10	-2869004.5869302116	299.96691832077755	0
0.0%	20	-2866643.822416939	298.8690680511928	0.468
0.1%	30	-2870860.9534226824	300.6686379883838	0.425
0.1%	40	-2868018.9212958068	299.5778534006527	0.436
0.1%	50	-2868052.9657709114	300.11502522274515	0.438
0.1%	60	-2869623.614966389	300.3107957607577	0.445
0.1%	70	-2868043.4686487652	299.6018338938563	0.449
0.2%	80	-2867822.0932959057	299.5431476351042	0.449
0.2%	90	-2869289.395702347	300.32775396505264	0.452
0.2%	100	-2868644.928084351	299.9653412526589	0.451
0.2%	110	-2867989.601168018	299.60836068801626	0.455
0.2%	120	-2870539.902781192	300.3573480555263	0.458
0.3%	130	-2868500.87601728	299.7264570753865	0.458
0.3%	140	-2867850.887249872	299.3087329957803	0.454
0.3%	150	-2870888.196371179	300.6386960718925	0.454
0.3%	160	-2870564.3372882865	300.26041735184833	0.455
0.3%	170	-2869551.3701579496	300.16806412770836	0.456
0.4%	180	-2868189.4300624877	299.42420252908977	0.456
0.4%	190	-2869681.6851688623	300.2746232330736	0.453
0.4%	200	-2868953.311680874	300.09804990959134	0.453
0.4%	210	-2867107.9052279964	299.5973898341892	0.454
0.4%	220	-2869577.6453915574	300.40117958694333	0.455
0.5%	230	-2868207.6988970395	299.9198734971738	0.455
0.5%	240	-2867868.0851771925	299.53182343598326	0.456
0.5%	250	-2866410.9366988726	299.1754232243442	0.455
0.5%	260	-2867521.800655665	299.62610538174926	0.457
0.5%	270	-2866699.760587627	299.6683352261653	0.457
0.6%	280	-2868403.0324154515	300.15855924802406	0.457
0.6%	290	-2867313.3411383145	299.59759664998154	0.458
0.6%	300	-2866623.469821645	299.4209146844023	0.455
0.6%	310	-2868706.345116662	300.29778708920134	0.456
0.6%	320	-2865959.355720671	299.30255095783616	0.457
0.7%	330	-2866803.955493694	299.7436886127998	0.456
0.7%	340	-2868231.6420987155	300.12452911929086	0.457
0.7%	350	-2869624.5967813395	300.509187817338	0.457
0.7%	360	-2868662.2320446875	300.2178802566002	0.458
0.7%	370	-2867836.979149973	299.80562460567756	0.459
0.8%	380	-2866913.1230338607	299.63619197900675	0.457
0.8%	390	-2865025.086163815	298.94397441352	0.457
0.8%	400	-2867986.0234016795	300.3776377666681	0.457
0.8%	410	-2867328.5944389123	300.0335988453871	0.458
0.8%	420	-2866214.939937718	299.91007232285426	0.458
0.9%	430	-2868078.6043809075	300.5518661779623	0.456
0.9%	440	-2868784.9951591734	300.93103717036945	0.457
0.9%	450	-2866663.2075496707	300.15900662702	0.457
0.9%	460	-2867029.0992191434	299.6691410510864	0.457
0.9%	470	-2867442.9046399314	300.2121928869445	0.457
1.0%	480	-2867583.649826262	300.2218694681698	0.457
1.0%	490	-2867616.856934769	300.1638970624314	0.457
1.0%	500	-2867219.958516376	300.2202713354929	0.457
1.0%	510	-2869343.3549261857	300.7463534186304	0.458
1.0%	520	-2866955.6088253725	299.80658355079663	0.458
1.1%	530	-2867996.366360044	300.10229044868214	0.458
1.1%	540	-2866603.5795126073	299.6829609706811	0.458
1.1%	550	-2869020.6941395644	300.58256683870565	0.458
1.1%	560	-2867947.450397931	300.3487839268728	0.458
1.1%	570	-2867853.994317366	300.3163985294871	0.458
1.2%	580	-2867644.903341947	300.1626782774779	0.458
1.2%	590	-2868372.3790620044	300.67370212902495	0.458
1.2%	600	-2866911.6604083274	300.0740522419476	0.458
1.2%	610	-2866220.5785484705	299.9363217681707	0.457
1.2%	620	-2868709.26250826	300.87874632311656	0.458
1.3%	630	-2867666.066554768	300.593418062989	0.457
1.3%	640	-2866934.238177864	300.0684762042464	0.458
1.3%	650	-2866693.231731452	300.4546587111828	0.457
1.3%	660	-2866451.421222491	300.7729252251511	0.458
1.3%	670	-2866429.12283458	300.5953831334006	0.458
1.4%	680	-2868007.0289836433	301.0971863594668	0.458
1.4%	690	-2865931.9847680256	299.98534142788066	0.457
1.4%	700	-2866128.810030805	300.26607707575806	0.457
1.4%	710	-2866683.860657431	300.20070533687334	0.457
1.4%	720	-2869399.781631198	301.3011228174741	0.458
1.5%	730	-2869055.063491419	301.01588525198923	0.457
1.5%	740	-2867155.3806166053	300.06109469994425	0.458
1.5%	750	-2867126.519729145	300.21375055805817	0.458
1.5%	760	-2868982.58365483	301.2416442170969	0.458
1.5%	770	-2868945.646178821	301.36133878294504	0.457
1.6%	780	-2868116.391327992	300.88286794246625	0.457
1.6%	790	-2866475.259876406	300.0001565060933	0.457
1.6%	800	-2867270.78929401	300.172531242222	0.457
1.6%	810	-2867170.2711100914	300.3748651954445	0.458
1.6%	820	-2868322.7683511116	300.6691867784729	0.457
1.7%	830	-2869075.9727252983	301.04223004638743	0.457
1.7%	840	-2866617.342040263	300.00714149185967	0.457
1.7%	850	-2868802.7897746433	301.00389918596693	0.457
1.7%	860	-2868326.0790590886	300.5913047289699	0.457
1.7%	870	-2868011.496074235	300.5227620622871	0.457
1.8%	880	-2868931.788758192	300.63762149599853	0.457
1.8%	890	-2869319.8813606463	300.44153800677185	0.457
1.8%	900	-2866879.310516244	300.145838800888	0.457
1.8%	910	-2868865.518256683	300.87578898572536	0.458
1.8%	920	-2868507.749627121	300.7571173758235	0.458
1.9%	930	-2869926.979627248	301.13340500855315	0.458
1.9%	940	-2866907.309142437	300.122836382446	0.458
1.9%	950	-2867683.6179631557	300.56735834430873	0.457
1.9%	960	-2868560.2630335838	301.27119589000864	0.457
1.9%	970	-2870482.5173218884	301.907101346013	0.458
2.0%	980	-2869735.0176756307	301.20155411610517	0.458
2.0%	990	-2868719.0724242404	300.8039437560671	0.458
2.0%	1000	-2869517.4621295035	301.14615922688057	0.458
2.0%	1010	-2869447.0804007035	301.1362426150227	0.458
2.0%	1020	-2868065.401249185	300.44580103092727	0.458
2.1%	1030	-2868240.3135695197	300.4829768328797	0.457
2.1%	1040	-2869105.9680874757	300.9236173345133	0.458
2.1%	1050	-2869677.4381532706	301.28225381323506	0.458
2.1%	1060	-2868688.710425731	300.80955478771864	0.458
2.1%	1070	-2867748.1698167957	300.4532632923631	0.458
2.2%	1080	-2865974.4640461467	299.58847376769285	0.457
2.2%	1090	-2868354.349220725	300.2972477955669	0.457
2.2%	1100	-2868913.0780877452	300.66101119740256	0.457
2.2%	1110	-2869156.922830507	300.88513434942337	0.457
2.2%	1120	-2868842.7721032947	300.80064405680764	0.457
2.3%	1130	-2866274.7021913584	300.0232993242909	0.457
2.3%	1140	-2867031.5922997147	299.83630485225046	0.458
2.3%	1150	-2868694.7721134443	300.6011445555382	0.457
2.3%	1160	-2868876.9562296607	300.5448090749305	0.458
2.3%	1170	-2868281.9970490374	300.5122826893512	0.458
2.4%	1180	-2868764.5317225866	300.5389555828127	0.458
2.4%	1190	-2869220.440426577	300.7081298779189	0.458
2.4%	1200	-2870129.6288222633	300.8604743375533	0.458
2.4%	1210	-2867896.200092431	300.0200801632007	0.458
2.4%	1220	-2868728.856961008	300.12410421911034	0.458
2.5%	1230	-2869553.8483144157	300.3163871830754	0.458
2.5%	1240	-2869443.7089386117	300.36552658943486	0.458
2.5%	1250	-2868024.8067931756	299.79092326171303	0.458
2.5%	1260	-2868379.8550349064	300.30651632266563	0.457
2.5%	1270	-2869665.817010209	300.63864977492847	0.457
2.6%	1280	-2868897.01980957	300.82728739679857	0.457
2.6%	1290	-2867767.5596390255	300.5438327186423	0.458
2.6%	1300	-2868841.2161619365	301.0332731202007	0.457
2.6%	1310	-2868678.3126461804	300.79470065570774	0.458
2.6%	1320	-2866621.6870347485	300.343540913138	0.458
2.7%	1330	-2867138.0272515006	300.3993333192761	0.458
2.7%	1340	-2868518.134564612	300.9752898203372	0.457
2.7%	1350	-2868280.2056749053	300.5840347236414	0.457
2.7%	1360	-2867455.7987520657	300.34676191736145	0.457
2.7%	1370	-2867030.9684251845	299.8463937947434	0.458
2.8%	1380	-2867209.5057721883	300.1133030490384	0.457
2.8%	1390	-2868249.719185641	300.56389942721137	0.458
2.8%	1400	-2866733.1303504743	299.9299727241046	0.458
2.8%	1410	-2867861.591765184	300.04275320912575	0.458
2.8%	1420	-2867846.9598039277	299.8816423588495	0.458
2.9%	1430	-2868923.8433378674	300.37031346750103	0.457
2.9%	1440	-2868640.159104001	300.4614321847849	0.458
2.9%	1450	-2870125.0167991333	301.33814892887875	0.458
2.9%	1460	-2868263.3181251567	300.3928052951862	0.458
2.9%	1470	-2869096.465786645	300.3367870174194	0.457
3.0%	1480	-2870299.324911177	301.03069240227717	0.457
3.0%	1490	-2867614.404487647	300.1129622136946	0.457
3.0%	1500	-2867910.7214883678	300.1121973813256	0.457
3.0%	1510	-2868253.9730720166	300.0979514337646	0.457
3.0%	1520	-2869366.513176298	300.79268330537064	0.458
3.1%	1530	-2867341.4978102744	299.8426683797787	0.458
3.1%	1540	-2868829.2569436096	300.7557969835687	0.458
3.1%	1550	-2866285.429610934	300.0013218078176	0.458
3.1%	1560	-2870374.4368098676	301.1237551390098	0.458
3.1%	1570	-2869915.39547226	301.07449961758687	0.458
3.2%	1580	-2869307.649067497	300.62987508878626	0.458
3.2%	1590	-2869338.390534073	300.73526099833083	0.458
3.2%	1600	-2867558.857112948	300.1477591907373	0.457
3.2%	1610	-2869266.827939555	300.47334353180906	0.458
3.2%	1620	-2868905.6736382693	300.18274789518944	0.458
3.3%	1630	-2869364.8103408143	300.4316035117963	0.458
3.3%	1640	-2870136.929650655	300.5511659864176	0.458
3.3%	1650	-2869427.2070748582	300.4449144054501	0.458
3.3%	1660	-2870361.586521296	300.5822369848819	0.458
3.3%	1670	-2870986.7374855056	300.47143293704147	0.458
3.4%	1680	-2869768.1970757507	299.9678950794551	0.458
3.4%	1690	-2870752.737268651	300.0444781083301	0.458
3.4%	1700	-2869531.143270582	299.8595622794292	0.458
3.4%	1710	-2869040.9475455433	299.83804408872186	0.458
3.4%	1720	-2869023.315338429	299.4967715828851	0.458
3.5%	1730	-2869876.7499868497	300.08740613843423	0.457
3.5%	1740	-2868237.2851778604	299.462041968987	0.457
3.5%	1750	-2870271.624135051	300.20892109150515	0.457
3.5%	1760	-2870580.922966866	300.18320631221076	0.458
3.5%	1770	-2870023.897538772	299.6016271849588	0.458
3.6%	1780	-2870048.5454250127	299.6758136648292	0.458
3.6%	1790	-2869280.143120069	299.3478456770731	0.458
3.6%	1800	-2870852.7378188595	299.6604456443095	0.458
3.6%	1810	-2870130.9596437886	299.1348609895219	0.458
3.6%	1820	-2870315.957347095	299.3850792442275	0.458
3.7%	1830	-2871545.7405576427	299.7733151332628	0.458
3.7%	1840	-2870120.17127198	299.22095825369007	0.458
3.7%	1850	-2870619.6543809194	299.5863260157784	0.458
3.7%	1860	-2870998.5251881927	299.80873756963746	0.458
3.7%	1870	-2871834.057308642	300.0187979831271	0.458
3.8%	1880	-2869892.2147025894	299.2871466664239	0.458
3.8%	1890	-2872502.085052388	300.31860191700264	0.458
3.8%	1900	-2870022.576267982	299.5952876789406	0.458
3.8%	1910	-2868576.7754313685	299.3364186777213	0.458
3.8%	1920	-2868300.8125728574	299.3492514087534	0.458
3.9%	1930	-2869119.6415132564	299.3628130272897	0.458
3.9%	1940	-2869392.556573339	299.6555464153178	0.458
3.9%	1950	-2867873.8387924805	298.97693272057717	0.458
3.9%	1960	-2867330.8376472704	298.86890888315685	0.458
3.9%	1970	-2869793.5670965854	299.53424529213123	0.458
4.0%	1980	-2869923.372196337	299.90349988903205	0.458
4.0%	1990	-2869880.7833146956	299.68770475959525	0.458
4.0%	2000	-2868302.3870807122	299.27256978101263	0.458
4.0%	2010	-2868959.2097018734	299.46190430669304	0.458
4.0%	2020	-2869818.090770863	299.8645232305364	0.458
4.1%	2030	-2869082.505996434	299.6747277186074	0.458
4.1%	2040	-2868297.0394814257	299.65432246111584	0.458
4.1%	2050	-2869328.0545708276	300.0286208575447	0.458
4.1%	2060	-2869144.0175947137	300.1696959302561	0.458
4.1%	2070	-2870584.824704457	300.77829804207164	0.458
4.2%	2080	-2868461.365538353	300.15643371181943	0.458
4.2%	2090	-2870040.667149266	300.6978778140148	0.458
4.2%	2100	-2867488.8747353014	299.8150200608663	0.458
4.2%	2110	-2870444.3933143355	301.08699458922297	0.458
4.2%	2120	-2868736.4842006043	300.43297224472786	0.458
4.3%	2130	-2868688.8602415565	300.53651313488444	0.458
4.3%	2140	-2868498.602517789	300.35159876363815	0.458
4.3%	2150	-2870213.862701576	301.000295177361	0.458
4.3%	2160	-2869711.3602165133	300.54645589299565	0.458
4.3%	2170	-2868862.7131603844	299.9142598283042	0.458
4.4%	2180	-2871421.9525548536	301.0538037120744	0.458
4.4%	2190	-2869073.393044457	300.08349576836844	0.458
4.4%	2200	-2867389.0942022726	299.51441719341796	0.458
4.4%	2210	-2868186.987368513	299.61156014918254	0.458
4.4%	2220	-2868351.3489133716	299.6743051432628	0.458
4.5%	2230	-2868682.3786186147	299.86331141663277	0.458
4.5%	2240	-2871478.1860958114	300.8035525183608	0.458
4.5%	2250	-2869226.964582799	299.74182927960425	0.458
4.5%	2260	-2872356.208906492	300.8333281839122	0.458
4.5%	2270	-2869699.374293223	299.7313915043558	0.458
4.6%	2280	-2870217.1423918493	300.3037322460162	0.458
4.6%	2290	-2870054.617312718	300.2932698840433	0.458
4.6%	2300	-2871390.264969684	300.85728944801207	0.458
4.6%	2310	-2869514.8956756685	299.8741735792879	0.458
4.6%	2320	-2870894.5983280633	300.5932126600233	0.458
4.7%	2330	-2869324.172053039	300.274312854899	0.458
4.7%	2340	-2870166.736656811	300.65275446643693	0.458
4.7%	2350	-2870414.273874348	300.77637555627183	0.458
4.7%	2360	-2869545.546858236	300.55153918300283	0.458
4.7%	2370	-2869578.065210987	300.46684975326923	0.458
4.8%	2380	-2870778.662582077	300.5211399234386	0.458
4.8%	2390	-2867843.2963273358	299.5396558356267	0.458
4.8%	2400	-2869336.2933579534	300.42964859451473	0.458
4.8%	2410	-2869054.6816432104	300.13381954958203	0.458
4.8%	2420	-2869126.462749433	300.06303015371395	0.458
4.9%	2430	-2869118.2385023646	299.8750946263662	0.458
4.9%	2440	-2868165.2090912443	299.7745354178871	0.458
4.9%	2450	-2868995.362307396	300.29739165229995	0.458
4.9%	2460	-2867216.063288145	299.8372006414349	0.458
4.9%	2470	-2868996.8101182804	300.41379949714724	0.458
5.0%	2480	-2868270.299521059	300.18356815481536	0.458
5.0%	2490	-2868051.251234412	300.23762479277934	0.458
5.0%	2500	-2869754.8993106373	300.54636820459916	0.458
5.0%	2510	-2869534.975639954	300.24641187779423	0.458
5.0%	2520	-2869888.640988579	300.5701753014249	0.458
5.1%	2530	-2870001.8893920146	300.5578904207999	0.458
5.1%	2540	-2869061.572696874	299.8235236131333	0.458
5.1%	2550	-2869350.5865628906	300.182284234744	0.458
5.1%	2560	-2870644.493785782	300.5208999244686	0.458
5.1%	2570	-2869768.63187699	300.27436939399456	0.458
5.2%	2580	-2869882.151741553	300.24977030840506	0.458
5.2%	2590	-2870487.515510857	300.7300323583487	0.458
5.2%	2600	-2869750.793786481	300.5707336796515	0.458
5.2%	2610	-2869178.0373245515	300.3411000639569	0.458
5.2%	2620	-2869639.524739269	300.6267396607563	0.458
5.3%	2630	-2869363.459259443	300.179985482948	0.458
5.3%	2640	-2869921.987203732	300.40034341819575	0.458
5.3%	2650	-2870171.6718856916	300.6807676756926	0.458
5.3%	2660	-2869218.8423124477	300.29257045362	0.458
5.3%	2670	-2869297.3655622527	300.2669136166728	0.458
5.4%	2680	-2867789.0093657374	299.8002491264641	0.458
5.4%	2690	-2868823.9123298563	300.2118814621989	0.458
5.4%	2700	-2870242.029253021	300.6118639200709	0.458
5.4%	2710	-2869260.8651462495	300.1581251825731	0.458
5.4%	2720	-2869264.1539795306	300.2933303744867	0.458
5.5%	2730	-2867476.1068159975	299.72868284992774	0.458
5.5%	2740	-2869281.015527226	300.4751663264659	0.458
5.5%	2750	-2867564.484304592	299.7330643977356	0.458
5.5%	2760	-2869973.2285946235	300.75673783056794	0.458
5.5%	2770	-2869355.6403284967	300.67310791705165	0.458
5.6%	2780	-2868553.6433715634	300.4668605544513	0.458
5.6%	2790	-2867291.9907503314	300.08610591952254	0.458
5.6%	2800	-2868558.594310321	300.2619460635536	0.458
5.6%	2810	-2868716.7320377454	300.34866798470097	0.458
5.6%	2820	-2868432.566021148	300.2304045278334	0.458
5.7%	2830	-2866044.7012799997	299.71334152904376	0.458
5.7%	2840	-2867469.5315627176	300.3633486004863	0.458
5.7%	2850	-2867900.7058978323	300.1356482573103	0.458
5.7%	2860	-2867729.681642711	300.41165439448196	0.458
5.7%	2870	-2868017.6700058524	299.99609202514745	0.458
5.8%	2880	-2868227.67122579	299.91351382627016	0.458
5.8%	2890	-2865999.480311541	299.3815333130796	0.458
5.8%	2900	-2866855.1475922745	299.76761018314545	0.458
5.8%	2910	-2867497.4567326345	300.01867980373686	0.458
5.8%	2920	-2867096.6743920073	299.7426544928883	0.458
5.9%	2930	-2868874.8132960647	300.53228141311826	0.458
5.9%	2940	-2869022.1084094066	300.2512017689262	0.458
5.9%	2950	-2870897.361154748	301.20227573762304	0.458
5.9%	2960	-2867839.5367040113	299.91210854658226	0.458
5.9%	2970	-2867085.221984204	299.5360496757031	0.458
6.0%	2980	-2869149.340471456	300.4585020578418	0.458
6.0%	2990	-2869016.0840817913	300.3767047930816	0.458
6.0%	3000	-2869187.9343549907	300.4364381917421	0.458
6.0%	3010	-2867675.509543916	300.0726749138511	0.458
6.0%	3020	-2867572.746421585	300.22338209550816	0.458
6.1%	3030	-2868864.308148356	300.6048650510801	0.458
6.1%	3040	-2867148.622226894	300.1487200363258	0.458
6.1%	3050	-2869037.401192948	301.16023462703816	0.458
6.1%	3060	-2869478.7789509855	301.05163571071495	0.458
6.1%	3070	-2867580.3093220536	300.5347671883726	0.458
6.2%	3080	-2866658.505664792	300.3389867601807	0.458
6.2%	3090	-2866487.2348302826	300.4386910443803	0.458
6.2%	3100	-2866986.3266931046	300.54026206080783	0.458
6.2%	3110	-2868032.417869592	300.9612496985599	0.458
6.2%	3120	-2866556.84438722	300.2915266234175	0.458
6.3%	3130	-2866862.6356695127	300.69997389850687	0.458
6.3%	3140	-2868698.4653282	301.0230590645571	0.458
6.3%	3150	-2868869.1087714117	301.0253707680663	0.458
6.3%	3160	-2866742.296159478	300.13012254612676	0.458
6.3%	3170	-2867942.8331523333	300.3182662935877	0.458
6.4%	3180	-2867145.7131728176	299.9326399551977	0.458
6.4%	3190	-2867243.4756075926	299.8387076864631	0.458
6.4%	3200	-2868385.6567246187	300.3567876549983	0.458
6.4%	3210	-2867078.3842996694	299.9277713587254	0.458
6.4%	3220	-2867389.205152765	299.99030605496444	0.458
6.5%	3230	-2867308.334257534	299.8068126011664	0.458
6.5%	3240	-2867018.4185203295	299.602013819479	0.458
6.5%	3250	-2868397.271807475	299.87258115045285	0.458
6.5%	3260	-2869242.797946682	300.2931688209628	0.458
6.5%	3270	-2870444.0045528524	300.6070386663968	0.458
6.6%	3280	-2869389.7586650476	300.11299154948455	0.458
6.6%	3290	-2868110.62083173	299.95796106321905	0.458
6.6%	3300	-2868759.822070364	300.15550002435117	0.458
6.6%	3310	-2868279.33649054	300.2582718763253	0.458
6.6%	3320	-2868836.052940866	300.4362562650784	0.458
6.7%	3330	-2867317.8133766335	299.8037770879493	0.458
6.7%	3340	-2868546.133100247	300.6385318302978	0.458
6.7%	3350	-2867882.8723192625	300.250684595674	0.458
6.7%	3360	-2866210.5804529674	299.5385837489902	0.458
6.7%	3370	-2867525.691207463	300.0490358581249	0.458
6.8%	3380	-2868061.7927239444	300.34310035109917	0.458
6.8%	3390	-2866794.738277955	299.97802008058414	0.458
6.8%	3400	-2867658.652394207	300.35198829157207	0.458
6.8%	3410	-2868725.250175303	300.55604363410225	0.458
6.8%	3420	-2867175.583013149	300.60194254945975	0.458
6.9%	3430	-2867130.445772957	300.7831372882989	0.458
6.9%	3440	-2869192.15739049	301.5191499851966	0.458
6.9%	3450	-2867404.386838481	300.86228787594456	0.458
6.9%	3460	-2867310.5581323206	300.7858709029376	0.458
6.9%	3470	-2868879.893939687	301.2476563229495	0.458
7.0%	3480	-2867740.442487851	301.2122355794204	0.458
7.0%	3490	-2866122.5198089555	300.6438874780834	0.458
7.0%	3500	-2867755.7934688553	300.8830741689062	0.458
7.0%	3510	-2866481.650756074	300.3650851994063	0.458
7.0%	3520	-2868461.863546705	301.0728328990433	0.458
7.1%	3530	-2867654.554349279	300.8600071556007	0.458
7.1%	3540	-2867375.344648989	300.6375644497171	0.458
7.1%	3550	-2869107.809194941	301.2141071311457	0.458
7.1%	3560	-2867816.0549401976	300.9168903215812	0.458
7.1%	3570	-2867236.46322418	300.7769909863413	0.458
7.2%	3580	-2865615.2832930256	300.2671305753889	0.458
7.2%	3590	-2867861.7037379183	301.1531899575414	0.458
7.2%	3600	-2865805.168518236	300.43116339298996	0.458
7.2%	3610	-2866579.8796261996	300.6970399555714	0.458
7.2%	3620	-2865900.7944301795	300.1862072925049	0.458
7.3%	3630	-2866224.0485463142	300.21838646451477	0.458
7.3%	3640	-2865956.9246096537	299.9531243518593	0.458
7.3%	3650	-2866400.8648835625	300.2277200927456	0.458
7.3%	3660	-2867427.9013162013	300.46108458801575	0.458
7.3%	3670	-2868358.7585743945	300.70411058781576	0.458
7.4%	3680	-2867001.2125806026	300.4213677708368	0.458
7.4%	3690	-2866415.6455103066	300.7119086814549	0.458
7.4%	3700	-2867312.2137317527	301.29136550776303	0.458
7.4%	3710	-2866438.267092336	300.5946778379878	0.458
7.4%	3720	-2866419.352561755	300.56499999806636	0.458
7.5%	3730	-2866072.8883484993	300.31951366792754	0.458
7.5%	3740	-2865110.301706286	299.9846552073587	0.458
7.5%	3750	-2867696.4093748126	300.7601946954243	0.458
7.5%	3760	-2867311.16190218	300.5329041547405	0.458
7.5%	3770	-2868764.3279085215	300.79985462885554	0.458
7.6%	3780	-2868618.3724066727	301.0970970697799	0.458
7.6%	3790	-2868119.862948956	300.6060683124065	0.458
7.6%	3800	-2867885.5415298417	300.6108110799687	0.458
7.6%	3810	-2869469.8952506874	300.6364693957524	0.457
7.6%	3820	-2868839.7120181117	300.6074436352416	0.458
7.7%	3830	-2869488.444395218	300.89781800849715	0.458
7.7%	3840	-2867234.59413849	300.0271562215797	0.458
7.7%	3850	-2868775.9399656244	300.22286320091564	0.458
7.7%	3860	-2869154.57051488	300.35000914885364	0.457
7.7%	3870	-2869158.232919149	300.0811278803284	0.457
7.8%	3880	-2867092.2955286913	299.65159487246865	0.457
7.8%	3890	-2867861.7863908317	300.1111751513845	0.457
7.8%	3900	-2868729.2101931125	300.7469160107238	0.457
7.8%	3910	-2870126.6353153624	300.94526322748123	0.458
7.8%	3920	-2869675.8045975156	300.5471395885065	0.458
7.9%	3930	-2870209.506871512	300.69117253665064	0.458
7.9%	3940	-2867990.1327589173	299.5954104716477	0.457
7.9%	3950	-2869198.461160045	300.45738484031864	0.457
7.9%	3960	-2869333.2632335722	300.1988594102746	0.457
7.9%	3970	-2868714.075040914	299.75099509633554	0.457
8.0%	3980	-2868311.189239295	299.61268999242486	0.457
8.0%	3990	-2867850.9839986786	299.5832882053629	0.458
8.0%	4000	-2869660.379690066	300.35092814451843	0.457
8.0%	4010	-2869617.0433804225	300.5841267440398	0.458
8.0%	4020	-2868941.507533295	300.1336136706446	0.457
8.1%	4030	-2870831.611209795	300.78717613798614	0.457
8.1%	4040	-2869088.448323123	300.1873396586713	0.457
8.1%	4050	-2868679.1212170515	299.8552017701753	0.457
8.1%	4060	-2869276.605912864	300.27928735475916	0.457
8.1%	4070	-2869111.8174752686	300.04639722434393	0.457
8.2%	4080	-2868614.0055809915	300.2283950402943	0.457
8.2%	4090	-2868188.262944093	299.8984185150798	0.457
8.2%	4100	-2867109.4325957354	299.4421884214864	0.457
8.2%	4110	-2867460.466362063	299.9394188236245	0.457
8.2%	4120	-2867077.03068066	299.65105631680484	0.457
8.3%	4130	-2867421.9127154294	299.7281286332763	0.457
8.3%	4140	-2868058.890870629	300.24640639947944	0.457
8.3%	4150	-2867568.757018972	299.6939142021211	0.457
8.3%	4160	-2866837.243063979	299.45800765296195	0.457
8.3%	4170	-2865947.63438008	299.3342580356124	0.457
8.4%	4180	-2866609.44109183	299.7984566149891	0.457
8.4%	4190	-2867703.7418611962	300.1901607719753	0.457
8.4%	4200	-2869128.3822534047	300.8131448890088	0.457
8.4%	4210	-2869543.3424085174	301.03791621216374	0.457
8.4%	4220	-2869592.92847248	300.7016248914589	0.457
8.5%	4230	-2868968.7290983554	300.59028518065475	0.457
8.5%	4240	-2868190.624698473	300.3564379791131	0.457
8.5%	4250	-2868562.606008375	300.3864017258181	0.457
8.5%	4260	-2869458.106385283	300.4348335335002	0.457
8.5%	4270	-2869204.536340574	300.31154730758374	0.457
8.6%	4280	-2869862.261649264	300.5909985359455	0.457
8.6%	4290	-2869097.657138763	300.4358784122755	0.457
8.6%	4300	-2868599.12086745	300.25036286675584	0.457
8.6%	4310	-2868273.7568920963	300.1962163017723	0.457
8.6%	4320	-2867685.3856554776	299.90543660143476	0.457
8.7%	4330	-2868030.7134386003	300.16363156775384	0.457
8.7%	4340	-2867220.1916171834	299.608459920917	0.457
8.7%	4350	-2867728.2281709537	299.6052838082809	0.457
8.7%	4360	-2869459.399173975	300.27613119110634	0.457
8.7%	4370	-2869000.3307324536	300.2581196608867	0.457
8.8%	4380	-2868142.0320367776	299.61174653296627	0.457
8.8%	4390	-2869831.3172456846	299.79230983597296	0.457
8.8%	4400	-2868620.4951971006	299.62645511046236	0.457
8.8%	4410	-2869210.855438832	300.10867337266575	0.457
8.8%	4420	-2868084.19236036	299.68171522142654	0.457
8.9%	4430	-2869033.113991257	299.82366619643665	0.457
8.9%	4440	-2868992.7236506417	300.0750590609354	0.457
8.9%	4450	-2867567.0540123265	299.46561466571774	0.457
8.9%	4460	-2867776.179340627	299.6445938701316	0.457
8.9%	4470	-2869062.1052761637	300.4098025329958	0.457
9.0%	4480	-2868083.349262353	300.1429993318249	0.457
9.0%	4490	-2868872.3206491657	300.04791659016246	0.457
9.0%	4500	-2867946.0752167255	299.3805513248411	0.457
9.0%	4510	-2868937.9084756617	299.8370625728785	0.457
9.0%	4520	-2868758.467626879	299.7287070332577	0.457
9.1%	4530	-2870119.49172502	300.4070454316063	0.457
9.1%	4540	-2868356.318719294	299.94048547032014	0.457
9.1%	4550	-2870124.912515912	300.4944179511765	0.457
9.1%	4560	-2870484.0792246275	300.39346119639544	0.457
9.1%	4570	-2867289.992991522	299.4377599676446	0.457
9.2%	4580	-2867166.8832274564	299.65118059791536	0.457
9.2%	4590	-2867014.549292404	299.5912097190382	0.457
9.2%	4600	-2869472.5570526402	300.6778216307445	0.457
9.2%	4610	-2868938.2046257723	300.33246687482404	0.457
9.2%	4620	-2868614.526185978	299.9973923702307	0.457
9.3%	4630	-2868119.735946132	299.67857192851557	0.457
9.3%	4640	-2870181.553222822	300.3976319866085	0.457
9.3%	4650	-2868487.1662697755	300.0845603114526	0.457
9.3%	4660	-2870012.882546082	300.50017775110456	0.457
9.3%	4670	-2869473.9328722246	300.3560518274671	0.457
9.4%	4680	-2868467.746049339	299.821219454048	0.457
9.4%	4690	-2866744.738031622	299.1249520870926	0.457
9.4%	4700	-2869007.1800338756	300.00618241248617	0.457
9.4%	4710	-2868422.072847221	299.96134776198664	0.457
9.4%	4720	-2869237.1468637288	300.3327408995166	0.457
9.5%	4730	-2870114.076800797	300.64017685837086	0.457
9.5%	4740	-2868858.2055286206	300.271600870072	0.457
9.5%	4750	-2868169.8460714407	300.0847063807895	0.457
9.5%	4760	-2867213.985964576	299.97211831142744	0.457
