#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
0.5%	4500	-2866919.828405658	301.33172900679085	6.2
0.5%	4550	-2867888.8194988705	301.4067923503532	6.25
0.5%	4600	-2867772.8194988705	300.7606660987091	6.18
0.5%	4650	-2866382.8251666147	300.35563553403574	6.23
0.5%	4700	-2867132.8642818853	300.1936229701639	6.18
0.5%	4750	-2867813.862892367	300.4216656464591	6.23
0.5%	4800	-2865289.5744211115	300.1520286019686	6.19
0.5%	4850	-2866343.5744211115	300.1746911270813	6.24
0.5%	4900	-2867318.5744211115	300.0969504339329	6.19
0.5%	4950	-2867814.5744211115	299.91071194879703	6.24
0.5%	5000	-2869001.5744211115	300.1940176195801	6.19
0.5%	5050	-2865840.580429606	299.05794734426996	6.24
0.5%	5100	-2868770.616281543	299.9063410064712	6.19
0.5%	5150	-2867575.616281543	299.6468425444626	6.24
0.5%	5200	-2870121.36758722	300.6579917158502	6.2
0.5%	5250	-2867145.36758722	299.61158506572656	6.25
0.5%	5300	-2869767.4079328477	300.8484837568274	6.18
0.5%	5350	-2868909.4188907593	300.4566208936696	6.23
0.5%	5400	-2869176.220402008	300.2891451038608	6.19
0.5%	5450	-2870096.220402008	300.8228124474299	6.23
0.6%	5500	-2868560.917091258	300.62500990923274	6.19
0.6%	5550	-2869940.4875123147	301.2209268293332	6.23
0.6%	5600	-2868439.4875123147	301.2209827397138	6.19
0.6%	5650	-2865204.676175896	300.1289846948171	6.23
0.6%	5700	-2865719.2236802224	300.8380965618772	6.2
0.6%	5750	-2864920.9316255003	300.56749836381294	6.24
0.6%	5800	-2866198.9361297563	301.0293179414936	6.2
0.6%	5850	-2867034.9361297563	301.3873485226247	6.24
0.6%	5900	-2867148.9361297563	300.70418842039805	6.19
0.6%	5950	-2865960.051327398	299.95936714399784	6.23
0.6%	6000	-2865836.0223966297	300.2575186887393	6.19
0.6%	6050	-2865853.1679400783	300.3895294713341	6.23
0.6%	6100	-2864814.9267306235	299.9761746334384	6.19
0.6%	6150	-2865081.9267306235	300.1709065738199	6.23
0.6%	6200	-2864737.0204401966	300.0201883945235	6.19
0.6%	6250	-2865366.615377767	299.99383363562634	6.23
0.6%	6300	-2867442.615377767	300.8992860093033	6.2
0.6%	6350	-2868673.0749672186	301.46879350808996	6.24
0.6%	6400	-2866730.597333342	300.3080463983811	6.2
0.6%	6450	-2865866.0278558973	300.01816988390686	6.24
0.7%	6500	-2866374.0278558973	300.11740284495755	6.2
0.7%	6550	-2868782.0278558973	300.4112993805566	6.24
0.7%	6600	-2866746.0278558973	299.8320815318459	6.2
0.7%	6650	-2868450.0278558973	300.6691530395223	6.24
0.7%	6700	-2869087.8093708437	300.90827083350297	6.21
0.7%	6750	-2867921.506048236	300.6321414401335	6.24
0.7%	6800	-2868309.506048236	300.21862080651323	6.21
0.7%	6850	-2868084.0757590607	300.10244257047975	6.25
0.7%	6900	-2868436.0757590607	300.2738980245756	6.21
0.7%	6950	-2867833.0757590607	300.05470970849467	6.25
0.7%	7000	-2867618.0757590607	300.25322704138614	6.22
0.7%	7050	-2868235.9366038367	300.35719300037215	6.25
0.7%	7100	-2868593.9366038367	301.0028002367176	6.2
0.7%	7150	-2867508.9366038367	300.25227021162004	6.24
0.7%	7200	-2867741.9366038367	299.8655091131206	6.2
0.7%	7250	-2867911.9366038367	300.0881725852946	6.24
0.7%	7300	-2869349.9366038367	300.16430699571686	6.21
0.7%	7350	-2869009.9366038367	300.35214370014506	6.24
0.7%	7400	-2868933.9366038367	299.96633157302705	6.21
0.7%	7450	-2868278.4410579577	300.06614203334146	6.24
0.8%	7500	-2867817.786774954	300.1843727554457	6.21
0.8%	7550	-2867978.786774954	300.3574415118309	6.24
0.8%	7600	-2866478.786774954	300.4998357117807	6.21
0.8%	7650	-2867769.786774954	300.7348929401562	6.24
0.8%	7700	-2866026.786774954	300.25183085329485	6.22
0.8%	7750	-2865893.3248193134	300.11164213124823	6.25
0.8%	7800	-2866659.565276049	300.49099096992023	6.21
0.8%	7850	-2864630.890108045	299.9180359759258	6.24
0.8%	7900	-2867211.890108045	300.6155465069315	6.21
0.8%	7950	-2868725.890108045	300.9855602081732	6.24
0.8%	8000	-2868477.551223507	300.3886062093433	6.21
0.8%	8050	-2867001.551223507	299.96977108855	6.24
0.8%	8100	-2868325.551223507	300.5411718670295	6.21
0.8%	8150	-2867076.3206352405	299.699063005146	6.24
0.8%	8200	-2868169.511253357	300.3808029236318	6.22
0.8%	8250	-2870013.511253357	301.06981613063107	6.25
0.8%	8300	-2868030.511253357	300.1847589325943	6.22
0.8%	8350	-2867251.068820635	299.592037102614	6.25
0.8%	8400	-2869206.3085991945	300.25417684386787	6.21
0.8%	8450	-2868373.968361443	300.31019845024895	6.24
0.8%	8500	-2868834.8072546553	300.49699376827334	6.21
0.9%	8550	-2867883.7448597606	300.765727218952	6.24
0.9%	8600	-2867256.7448597606	300.41607766359414	6.21
0.9%	8650	-2867241.33303448	300.6909076487968	6.24
0.9%	8700	-2867390.0504531637	300.6454028376455	6.21
0.9%	8750	-2866280.992469931	299.9153000354528	6.24
0.9%	8800	-2867966.992469931	300.49533522793536	6.21
0.9%	8850	-2869563.097228816	300.9604676426081	6.24
0.9%	8900	-2865741.097228816	299.5074880470769	6.21
0.9%	8950	-2867609.9619416427	300.0828465571361	6.24
0.9%	9000	-2866658.768468555	300.09138541915837	6.21
0.9%	9050	-2868444.0023021456	300.0170555151665	6.24
0.9%	9100	-2868099.9276750684	300.49652602548406	6.22
0.9%	9150	-2867094.438935453	300.19303228950486	6.24
0.9%	9200	-2867542.1021900903	300.4432249646382	6.22
0.9%	9250	-2869295.7026917674	300.75201734241773	6.24
0.9%	9300	-2869037.7026917674	300.3265948945305	6.22
0.9%	9350	-2869436.7026917674	300.19995048869004	6.25
0.9%	9400	-2869158.727642473	300.40739556144075	6.22
0.9%	9450	-2869498.266954178	301.5146601629209	6.25
0.9%	9500	-2865815.266954178	300.0530101488024	6.23
1.0%	9550	-2866890.266954178	299.9167661055622	6.25
1.0%	9600	-2867790.266954178	300.6180336642648	6.22
1.0%	9650	-2868419.8733904827	300.57487809643305	6.24
1.0%	9700	-2867182.7821969893	300.3852227868005	6.22
1.0%	9750	-2867986.7821969893	300.89454296321634	6.24
1.0%	9800	-2868113.058242224	300.3626658135195	6.22
1.0%	9850	-2868190.058242224	300.35476922976653	6.24
1.0%	9900	-2868033.0910184085	300.5928331064991	6.22
1.0%	9950	-2866701.0910184085	300.47886242122746	6.25
1.0%	10000	-2866925.0910184085	300.7946683553804	6.22
1.0%	10050	-2866360.5167596117	300.76276922132513	6.24
1.0%	10100	-2867599.5167596117	301.30635039419025	6.22
1.0%	10150	-2867961.384169955	301.5002594493662	6.25
1.0%	10200	-2866378.1086717993	301.22878344458104	6.22
1.0%	10250	-2866253.1500354502	301.22338236518425	6.25
1.0%	10300	-2865462.586024778	300.5125408532907	6.22
1.0%	10350	-2866369.586024778	300.4860797892932	6.24
1.0%	10400	-2867298.586024778	301.41849432819953	6.22
1.0%	10450	-2868784.586024778	301.7046729922324	6.24
1.1%	10500	-2866715.4567839056	301.1398238948845	6.22
1.1%	10550	-2866417.1254971027	301.2402556940829	6.24
1.1%	10600	-2865637.6244094353	300.83990263954263	6.22
1.1%	10650	-2866063.8903853	300.7879587577381	6.24
1.1%	10700	-2867098.8903853	301.06279777896606	6.22
1.1%	10750	-2869276.5577704925	301.28831726536754	6.24
1.1%	10800	-2867210.882927414	300.8476828811722	6.22
1.1%	10850	-2866817.296559673	300.1689659090764	6.25
1.1%	10900	-2867495.296559673	300.2389257089529	6.22
1.1%	10950	-2868628.2723825853	300.73849193338606	6.24
1.1%	11000	-2867393.7172330525	300.567101238048	6.22
1.1%	11050	-2866087.272088943	299.7015169255425	6.24
1.1%	11100	-2865100.6716068164	299.29137456921825	6.22
1.1%	11150	-2865489.6716068164	300.028709277686	6.24
1.1%	11200	-2867269.3917588945	300.75389528456174	6.22
1.1%	11250	-2865955.4035178516	301.18195372691054	6.24
1.1%	11300	-2866034.3444688395	300.98010978969614	6.22
1.1%	11350	-2867539.141693851	301.4750780956913	6.24
1.1%	11400	-2864891.1993150786	300.1241564704036	6.22
1.1%	11450	-2866197.6646899004	300.3085511003581	6.24
1.1%	11500	-2866594.6282256525	300.2565898409435	6.22
1.2%	11550	-2867059.6282256525	300.379918369852	6.24
1.2%	11600	-2866474.6282256525	300.1802423256122	6.22
1.2%	11650	-2868352.6282256525	300.461428076078	6.24
1.2%	11700	-2869153.017017415	300.4104268628582	6.22
1.2%	11750	-2869630.634117704	300.9465596495293	6.25
1.2%	11800	-2870838.634117704	300.5378890226258	6.23
1.2%	11850	-2869444.203981824	300.4278855723175	6.25
1.2%	11900	-2869334.203981824	300.3271570623211	6.23
1.2%	11950	-2867492.203981824	299.6768437808664	6.25
1.2%	12000	-2868965.203981824	300.74588254785033	6.23
1.2%	12050	-2870524.203981824	300.5385501556563	6.25
1.2%	12100	-2870701.203981824	299.9876883413378	6.22
1.2%	12150	-2867087.402750386	299.11185992008603	6.24
1.2%	12200	-2868772.4315691106	299.9840442698303	6.22
1.2%	12250	-2868167.844340343	299.8133966601289	6.24
1.2%	12300	-2869035.844340343	299.98932605203083	6.22
1.2%	12350	-2870670.9393943716	300.8167729902171	6.24
1.2%	12400	-2868859.9393943716	300.43269179442666	6.22
1.2%	12450	-2868727.9928284455	300.6015887809867	6.24
1.2%	12500	-2869142.9928284455	300.8808466543817	6.23
1.3%	12550	-2867422.069651097	300.04832751441813	6.25
1.3%	12600	-2867424.069651097	300.69144448701354	6.23
1.3%	12650	-2868900.6941624396	300.9564872079376	6.25
1.3%	12700	-2866459.4290295504	300.1931442444782	6.23
1.3%	12750	-2867417.4554469977	300.4291943123875	6.25
1.3%	12800	-2867917.0160292704	300.41557448077884	6.22
1.3%	12850	-2867167.0160292704	299.922161251155	6.24
1.3%	12900	-2869001.298900511	300.094292355698	6.22
1.3%	12950	-2869132.8052861057	300.32806017035057	6.24
1.3%	13000	-2869510.8052861057	300.14910758741263	6.23
1.3%	13050	-2868963.8052861057	300.3599284128357	6.24
1.3%	13100	-2871087.8052861057	300.6106404096457	6.23
1.3%	13150	-2868775.190330744	299.96763300815394	6.24
1.3%	13200	-2868678.190330744	299.68373842717796	6.23
1.3%	13250	-2868410.190330744	299.5963111041577	6.25
1.3%	13300	-2870030.190330744	300.71574451359726	6.23
1.3%	13350	-2870119.185443798	300.8672275000345	6.25
1.3%	13400	-2868586.410183938	299.7121470914028	6.22
1.3%	13450	-2870474.410183938	300.4462847436173	6.24
1.4%	13500	-2868400.410183938	299.9834851724372	6.22
1.4%	13550	-2868934.410183938	300.1857057315167	6.24
1.4%	13600	-2869179.900431508	300.54390223918136	6.22
1.4%	13650	-2869326.900431508	301.07557640888774	6.24
1.4%	13700	-2867350.9147774335	300.87281138834464	6.23
1.4%	13750	-2867443.4108438212	300.71552110580535	6.24
1.4%	13800	-2867081.4108438212	300.68955627865887	6.23
1.4%	13850	-2868392.4108438212	300.9400048499128	6.24
1.4%	13900	-2868365.4108438212	301.0735554038414	6.23
1.4%	13950	-2866639.220614791	300.69958384776345	6.24
1.4%	14000	-2868430.220614791	300.64970141088924	6.23
1.4%	14050	-2868563.220614791	300.28150052514076	6.24
1.4%	14100	-2868524.0731320567	300.74378513114726	6.23
1.4%	14150	-2868467.0731320567	300.86671517265063	6.24
1.4%	14200	-2867876.0731320567	300.48320462583337	6.23
1.4%	14250	-2866256.0731320567	300.54525126848375	6.24
1.4%	14300	-2866758.645710444	300.7509400853968	6.23
1.4%	14350	-2865350.6792242415	299.88795386177793	6.25
1.4%	14400	-2867068.419576559	300.51287625681834	6.23
1.4%	14450	-2866769.3343694042	300.37402066518393	6.25
1.4%	14500	-2867372.3343694042	300.80477336330443	6.23
1.5%	14550	-2865743.3343694042	299.76912199392245	6.25
1.5%	14600	-2867736.3343694042	300.30664608969033	6.23
1.5%	14650	-2868523.6863762587	300.1639913279265	6.24
1.5%	14700	-2869461.6863762587	300.61936771311184	6.23
1.5%	14750	-2870117.6863762587	300.8978296083225	6.24
1.5%	14800	-2868087.40120011	300.21170482523627	6.23
1.5%	14850	-2867758.4909619223	300.34033380165414	6.24
1.5%	14900	-2869736.039684495	301.4049741124605	6.23
1.5%	14950	-2867469.966205284	300.4523540616201	6.25
1.5%	15000	-2865993.966205284	300.4289031025541	6.23
1.5%	15050	-2868071.1878799163	301.09572105136874	6.25
1.5%	15100	-2867044.0590454973	300.8099537702985	6.23
1.5%	15150	-2867226.0590454973	301.69315808001124	6.25
1.5%	15200	-2866470.0590454973	301.04676731244524	6.23
1.5%	15250	-2866977.0590454973	300.95453093131584	6.25
1.5%	15300	-2867824.09840155	300.7601082094938	6.23
1.5%	15350	-2867118.3678898085	300.65685096575186	6.24
1.5%	15400	-2867800.0325159095	300.96936556018494	6.23
1.5%	15450	-2868049.3969971295	301.10573371213195	6.24
1.6%	15500	-2869428.402989529	301.33480247800253	6.23
1.6%	15550	-2868160.5008504707	300.79432518027716	6.24
1.6%	15600	-2867876.5008504707	300.83163408767655	6.23
1.6%	15650	-2868491.2679558545	301.3860706861956	6.24
1.6%	15700	-2865652.244194705	299.69835205308726	6.23
1.6%	15750	-2866802.244194705	300.0220102132566	6.25
1.6%	15800	-2868874.244194705	300.68815766765505	6.23
1.6%	15850	-2868969.776791787	300.45419366843925	6.25
1.6%	15900	-2868192.6277845073	300.5905385010872	6.22
1.6%	15950	-2867915.9271549303	300.1189677346629	6.24
1.6%	16000	-2868536.9271549303	300.17463745817173	6.23
1.6%	16050	-2867388.9271549303	299.8630468784024	6.24
1.6%	16100	-2868217.9271549303	299.99644913818145	6.23
1.6%	16150	-2868565.9271549303	300.2800882618954	6.24
1.6%	16200	-2868333.9271549303	300.4618753906116	6.23
1.6%	16250	-2866948.9271549303	299.97247408069325	6.24
1.6%	16300	-2868228.9271549303	300.14448544858766	6.23
1.6%	16350	-2867955.3456550874	299.6815027177508	6.24
1.6%	16400	-2868435.701881623	300.0666798162396	6.23
1.6%	16450	-2869202.8433312476	300.43713430703235	6.24
1.6%	16500	-2867240.8433312476	299.80535198873474	6.23
1.7%	16550	-2870520.509922132	301.1645962880781	6.24
1.7%	16600	-2870929.509922132	300.2798912615599	6.23
1.7%	16650	-2866715.465630291	298.9653648476862	6.24
1.7%	16700	-2869941.230551807	299.61336859959897	6.23
1.7%	16750	-2871148.842538573	299.6263428770432	6.25
1.7%	16800	-2870618.4725658223	299.78533394914894	6.23
1.7%	16850	-2869181.6979910117	299.52817074718104	6.25
1.7%	16900	-2869810.6979910117	300.28143732116297	6.23
1.7%	16950	-2869728.490390824	300.7152048138151	6.25
1.7%	17000	-2867970.490390824	299.9947151702635	6.23
1.7%	17050	-2870644.490390824	301.2214079683703	6.25
1.7%	17100	-2870012.490390824	300.9416277281237	6.23
1.7%	17150	-2869124.779689802	300.85204770183344	6.24
1.7%	17200	-2868324.2963775154	301.2141591787723	6.23
1.7%	17250	-2868231.2963775154	300.73992188772155	6.24
1.7%	17300	-2868032.649903642	301.00972069070616	6.23
1.7%	17350	-2867630.389693113	301.09804099472166	6.24
1.7%	17400	-2869330.517179033	301.8027235641208	6.23
1.7%	17450	-2866934.403664287	300.4022048387894	6.25
1.8%	17500	-2868216.403664287	300.49842102141633	6.23
1.8%	17550	-2869602.855517922	300.82768766368304	6.25
1.8%	17600	-2866706.1088833567	300.35197919371444	6.23
1.8%	17650	-2868977.407391332	301.0351870210683	6.25
1.8%	17700	-2867020.407391332	301.08385060253414	6.23
1.8%	17750	-2866923.6761692837	300.4977070104924	6.25
1.8%	17800	-2866572.1531353146	300.6652392955417	6.23
1.8%	17850	-2868454.1531353146	301.37541647869176	6.24
1.8%	17900	-2865720.1531353146	300.6539487317884	6.23
1.8%	17950	-2865669.0363162346	300.1026675075323	6.24
1.8%	18000	-2864847.9430185203	299.89463942481683	6.23
1.8%	18050	-2867377.3936814703	300.4762900364199	6.24
1.8%	18100	-2866052.5250215176	300.2941554908667	6.23
1.8%	18150	-2867701.5250215176	300.5264859545315	6.24
1.8%	18200	-2869044.3880005963	300.76567728591476	6.23
1.8%	18250	-2867543.3880005963	299.6332540471899	6.25
1.8%	18300	-2867166.3880005963	299.9403983972381	6.23
1.8%	18350	-2867491.597996248	300.47885325133086	6.25
1.8%	18400	-2866469.458582327	300.40019196637684	6.23
1.8%	18450	-2867887.458582327	300.8671942405589	6.24
1.9%	18500	-2868403.3283466864	301.17766927801586	6.23
1.9%	18550	-2866961.875127664	300.40116165721855	6.24
1.9%	18600	-2866954.4834057633	300.42221864967274	6.23
1.9%	18650	-2868126.4834057633	300.78048766524176	6.24
1.9%	18700	-2868388.9437636975	300.63226998342236	6.23
1.9%	18750	-2868631.997830944	300.6592667325351	6.24
1.9%	18800	-2866656.527041765	299.6688316709173	6.23
1.9%	18850	-2871095.527041765	300.2785945755353	6.24
1.9%	18900	-2871702.7934735324	300.13023909068073	6.23
1.9%	18950	-2870621.7934735324	300.06346700759144	6.24
1.9%	19000	-2869620.7934735324	299.8380732581403	6.23
1.9%	19050	-2868184.4780275114	299.52479672188053	6.24
1.9%	19100	-2869856.679940626	300.16893274642126	6.23
1.9%	19150	-2869538.679940626	300.3205577954801	6.25
1.9%	19200	-2871274.195364626	300.2760547459623	6.23
1.9%	19250	-2871401.2026072554	300.9272268515145	6.25
1.9%	19300	-2872150.2026072554	300.64347029397754	6.23
1.9%	19350	-2872453.2026072554	300.59617965957926	6.25
1.9%	19400	-2872362.5164510272	300.8857807418616	6.24
1.9%	19450	-2870194.7081844117	300.1487582563119	6.25
1.9%	19500	-2869164.1880514994	299.9353443279791	6.24
2.0%	19550	-2867401.526866233	299.2969585117586	6.25
2.0%	19600	-2869681.526866233	300.4806974989678	6.23
2.0%	19650	-2868902.4948553313	300.42225116107136	6.24
2.0%	19700	-2867951.0759676304	299.75841344373896	6.23
2.0%	19750	-2871206.8674126286	300.9167366639867	6.24
2.0%	19800	-2871658.8674126286	300.5658557770707	6.23
2.0%	19850	-2871651.8674126286	300.502395114119	6.24
2.0%	19900	-2871242.8674126286	300.5177110854052	6.23
2.0%	19950	-2870819.485267846	300.6578565520151	6.25
2.0%	20000	-2870582.485267846	300.49288819849005	6.23
2.0%	20050	-2869633.886279324	300.1437764725316	6.25
2.0%	20100	-2869048.2356733866	299.97200389000807	6.23
2.0%	20150	-2871508.3386748023	300.09167884503546	6.25
2.0%	20200	-2872405.8198938407	300.6566963028319	6.24
2.0%	20250	-2870994.228937514	300.1383674007114	6.25
2.0%	20300	-2868068.16417272	299.22044739911314	6.23
2.0%	20350	-2870338.9886423238	299.96041913039716	6.24
2.0%	20400	-2872520.170973791	301.2416854875641	6.23
2.0%	20450	-2869825.697712239	300.1393371494633	6.24
2.0%	20500	-2870242.697712239	300.1992210985274	6.23
2.1%	20550	-2871320.5240593925	300.25377030374455	6.24
2.1%	20600	-2871062.5240593925	300.2850967035667	6.23
2.1%	20650	-2872686.818846045	300.98179657422133	6.25
2.1%	20700	-2872019.818846045	300.878727439711	6.23
2.1%	20750	-2869059.615499301	299.84455874419723	6.25
2.1%	20800	-2871315.615499301	300.71698885714454	6.24
2.1%	20850	-2868206.615499301	299.9413809716838	6.25
2.1%	20900	-2870641.848240219	300.0346151124405	6.23
2.1%	20950	-2871391.848240219	300.6059702612749	6.24
2.1%	21000	-2870659.6270853747	300.1453547136171	6.23
2.1%	21050	-2869141.6270853747	299.1054632115021	6.24
2.1%	21100	-2871730.050772883	300.51802695750126	6.23
2.1%	21150	-2872420.050772883	300.407589954362	6.24
2.1%	21200	-2869810.050772883	299.4058593103168	6.23
2.1%	21250	-2867902.536602646	298.63532493939414	6.24
2.1%	21300	-2868330.455561621	299.31581505134557	6.23
2.1%	21350	-2871081.0915865954	299.98221990967625	6.24
2.1%	21400	-2870699.0915865954	299.82060149199543	6.23
2.1%	21450	-2872998.0915865954	299.4371457248011	6.24
2.1%	21500	-2870308.2722446285	298.7293086215897	6.23
2.2%	21550	-2872086.2722446285	300.1648287468401	6.24
2.2%	21600	-2870823.7377998065	299.6761192931901	6.23
2.2%	21650	-2869138.7377998065	299.62838729422344	6.24
2.2%	21700	-2870156.407394178	300.0220236147975	6.23
2.2%	21750	-2868540.407394178	299.35924544653477	6.25
2.2%	21800	-2871489.091796037	300.3184391403119	6.24
2.2%	21850	-2869298.788048094	299.76453117372176	6.25
2.2%	21900	-2872202.788048094	300.37052469951567	6.24
2.2%	21950	-2871600.23030152	300.7534098211798	6.25
2.2%	22000	-2868411.23030152	299.30191792113686	6.24
2.2%	22050	-2868447.2979795635	299.78640400083117	6.25
2.2%	22100	-2869991.2979795635	300.315321815099	6.23
2.2%	22150	-2869475.5478296876	300.1960299369512	6.24
2.2%	22200	-2867141.816426834	299.8810244035575	6.23
2.2%	22250	-2870783.816426834	300.73953296512695	6.24
2.2%	22300	-2868102.275723109	299.99592817434	6.23
2.2%	22350	-2868205.489274226	299.5863929764973	6.25
2.2%	22400	-2871077.468091747	300.18786879535395	6.24
2.2%	22450	-2870425.468091747	299.53174321134014	6.25
2.2%	22500	-2869992.3442750517	299.26313270568227	6.24
2.3%	22550	-2870808.3442750517	299.84557601776504	6.25
2.3%	22600	-2871298.3442750517	299.5888062618771	6.24
2.3%	22650	-2872004.3442750517	300.20470491188877	6.25
2.3%	22700	-2870180.6455087513	299.99897741025165	6.24
2.3%	22750	-2868730.6455087513	299.7790367322393	6.25
2.3%	22800	-2870759.404371299	300.71192163916777	6.23
2.3%	22850	-2869922.970819	300.69270191564834	6.24
2.3%	22900	-2868227.197955912	300.4051500382772	6.23
2.3%	22950	-2866507.3036461547	299.99199536619204	6.24
2.3%	23000	-2868434.3036461547	300.82515812772283	6.23
2.3%	23050	-2870445.1066273674	301.42540613124936	6.25
2.3%	23100	-2867508.1066273674	300.2984159401548	6.24
2.3%	23150	-2868348.656525787	300.6398995037628	6.25
2.3%	23200	-2866388.656525787	299.6437445816173	6.24
2.3%	23250	-2869356.656525787	300.59233479473176	6.25
2.3%	23300	-2869114.656525787	300.41766425971133	6.24
2.3%	23350	-2870481.656525787	300.6705900749027	6.25
2.3%	23400	-2869980.656525787	300.49001113410554	6.23
2.3%	23450	-2869928.656525787	300.24827369452123	6.24
2.4%	23500	-2869847.9901776444	300.43328896567925	6.23
2.4%	23550	-2871975.7106781043	300.4581229062548	6.24
