#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
18.5%	9255	-29239.888367400687	304.11692643622075	8.53
18.5%	9260	-29046.380554900687	301.8998264559101	8.53
18.5%	9265	-28824.739929900687	300.8888005360422	8.53
18.5%	9270	-29016.800476775687	301.8987383616743	8.53
18.6%	9275	-28841.80880270098	300.68298833847206	8.53
18.6%	9280	-28844.94552145098	300.74736307180314	8.54
18.6%	9285	-28984.33224020098	301.35100343509316	8.53
18.6%	9290	-28872.26583395098	301.27626122708523	8.53
18.6%	9295	-29215.80880270098	303.7636281084546	8.54
18.6%	9300	-29310.86934957598	304.2070920539293	8.53
18.6%	9305	-29480.51192770098	305.011595956061	8.54
18.6%	9310	-29280.49239645098	302.02663599887717	8.54
18.6%	9315	-29105.08809957598	302.0644960428778	8.53
18.6%	9320	-29132.19747457598	301.83801344848126	8.54
18.6%	9325	-28858.17989645098	301.2195083347292	8.54
18.7%	9330	-29574.66036520098	304.0757069523714	8.53
18.7%	9335	-29413.13888082598	302.0335546861237	8.54
18.7%	9340	-29131.87716207598	301.54565308797294	8.53
18.7%	9345	-28951.64278707598	300.6668347316879	8.53
18.7%	9350	-28684.11739645098	300.43758853821015	8.53
18.7%	9355	-29351.88497457598	303.8986776422479	8.53
18.7%	9360	-29025.85372457598	300.819063798268	8.53
18.7%	9365	-29277.92794332598	302.98388639383325	8.53
18.7%	9370	-29045.83419332598	300.6122847303337	8.53
18.8%	9375	-28867.30684957598	301.6266992006819	8.53
18.8%	9380	-29054.66231832598	301.8222116757623	8.53
18.8%	9385	-28901.44356832598	302.01908552122285	8.53
18.8%	9390	-29636.79122457598	305.57627285282473	8.53
18.8%	9395	-28921.95919332598	299.5031637808894	8.53
18.8%	9400	-29164.606751883934	301.74816541186516	8.53
18.8%	9405	-29062.827455008934	300.94273273441127	8.53
18.8%	9410	-28945.981751883934	301.69321870174446	8.53
18.8%	9415	-29267.417298758934	303.60669704180003	8.53
18.8%	9420	-28799.999330008934	301.07214081193985	8.53
18.9%	9425	-29551.82134401793	305.5052047972888	8.53
18.9%	9430	-29133.98540651793	301.2631301966913	8.53
18.9%	9435	-29305.17485964293	303.5415704525038	8.53
18.9%	9440	-29403.48345339293	303.3570006669885	8.53
18.9%	9445	-28993.27642214293	302.87589383290964	8.53
18.9%	9450	-29593.73735964293	306.2440958174344	8.53
18.9%	9455	-29236.92095339293	305.1026874023742	8.53
18.9%	9460	-29885.41314089293	309.11163041571444	8.53
18.9%	9465	-29585.19439089293	306.196189338863	8.53
18.9%	9470	-29757.91314089293	306.9003709090026	8.53
18.9%	9475	-29548.05376589293	304.72302087947793	8.53
19.0%	9480	-29317.43267214293	304.2674698720292	8.53
19.0%	9485	-29471.79204714293	305.3064855320519	8.53
19.0%	9490	-29212.12212526793	303.22830396626927	8.53
19.0%	9495	-29567.40337526793	305.4380508943036	8.53
19.0%	9500	-29362.53814089293	303.557732961172	8.53
19.0%	9505	-29240.70220339293	303.3584816921649	8.53
19.0%	9510	-29065.07915651793	302.40832534341047	8.53
19.0%	9515	-28901.85650026793	302.7289680936541	8.53
19.0%	9520	-29611.03423464293	307.21833241579634	8.53
19.1%	9525	-29489.05767214293	305.9290806698994	8.53
19.1%	9530	-29957.58110964293	308.6152255431468	8.54
19.1%	9535	-29604.35259401793	305.269905354353	8.53
19.1%	9540	-29171.35454714293	303.00855108963367	8.53
19.1%	9545	-29144.09673464293	302.01531410915373	8.54
19.1%	9550	-28935.79204714293	301.58063650062513	8.53
19.1%	9555	-29480.64751589293	304.98173079277007	8.53
19.1%	9560	-29033.83110964293	301.2038240655887	8.54
19.1%	9565	-29083.42485964293	302.94674778302857	8.53
19.1%	9570	-29196.69048464293	304.05269360976547	8.53
19.1%	9575	-29307.15923464293	305.2256776574953	8.54
19.2%	9580	-29582.27251589293	306.0630681588599	8.53
19.2%	9585	-29530.79204714293	305.18713226687885	8.54
19.2%	9590	-29756.67485964293	306.05585719347545	8.54
19.2%	9595	-29632.20220339293	303.4898784785383	8.53
19.2%	9600	-29274.41509401793	302.2994072097714	8.54
19.2%	9605	-29209.22954714293	301.97994939155365	8.54
19.2%	9610	-29403.07915651793	303.90778207910165	8.54
19.2%	9615	-29416.42290651793	303.5036620212277	8.54
19.2%	9620	-29584.83306276793	304.77289378660083	8.54
19.2%	9625	-29212.15532839293	303.0297098264472	8.54
19.3%	9630	-29411.13579714293	304.0957073716068	8.54
19.3%	9635	-29238.31353151793	302.9693630938	8.54
19.3%	9640	-29419.70220339293	305.0232963876867	8.54
19.3%	9645	-29289.30376589293	304.6173065050154	8.54
19.3%	9650	-29334.45610964293	304.4075735649536	8.54
19.3%	9655	-28908.41704714293	300.1474572283641	8.54
19.3%	9660	-28861.25689089293	301.1427719122579	8.54
19.3%	9665	-28933.30571901793	302.51350481606164	8.53
19.3%	9670	-29168.74517214293	304.7523519565244	8.54
19.4%	9675	-29208.82915651793	303.8924659417706	8.54
19.4%	9680	-29145.83892214293	303.7406395570312	8.54
19.4%	9685	-29336.21196901793	304.3933751525954	8.54
19.4%	9690	-29209.31939089293	304.0714009615533	8.54
19.4%	9695	-29545.76079714293	305.8483620000207	8.54
19.4%	9700	-29234.09087526793	303.70992584338967	8.54
19.4%	9705	-29537.30767214293	305.36733299882604	8.54
19.4%	9710	-29663.15337526793	304.5183912935912	8.54
19.4%	9715	-29207.28814089293	301.5456570349367	8.54
19.4%	9720	-29200.51860964293	302.5032622973945	8.54
19.4%	9725	-29171.61431276793	301.2983475309723	8.54
19.5%	9730	-29155.39751589293	302.6503985585846	8.54
19.5%	9735	-29254.01079714293	302.05986004695245	8.54
19.5%	9740	-29006.98931276793	301.0581356850936	8.54
19.5%	9745	-29250.64556276793	303.8467212656623	8.54
19.5%	9750	-29358.91314089293	303.62070092056143	8.54
19.5%	9755	-29387.08110964293	302.9993877207997	8.54
19.5%	9760	-29213.06939089293	301.8350647698386	8.54
19.5%	9765	-29124.65142214293	301.4232353637982	8.54
19.5%	9770	-29494.68267214293	304.84022824913507	8.54
19.6%	9775	-29839.94829714293	307.16135261267345	8.54
19.6%	9780	-29801.53814089293	305.14145013248765	8.54
19.6%	9785	-29338.61235964293	302.7296818324473	8.54
19.6%	9790	-29420.04595339293	302.48663538729926	8.54
19.6%	9795	-29045.86431276793	300.55640599467057	8.54
19.6%	9800	-29625.81157839293	304.6050844733337	8.54
19.6%	9805	-29646.07329714293	303.2699173505292	8.54
19.6%	9810	-29848.69829714293	305.0763735882311	8.54
19.6%	9815	-29922.92681276793	303.71144552199286	8.54
19.6%	9820	-29060.80376589293	299.9056096053243	8.54
19.6%	9825	-29511.66704714293	303.5290743454009	8.54
19.7%	9830	-29067.82329714293	301.0023670193442	8.54
19.7%	9835	-29340.86626589293	303.86989707614555	8.54
19.7%	9840	-29510.76079714293	302.9692133435178	8.54
19.7%	9845	-29176.26665651793	301.32411604663156	8.54
19.7%	9850	-29590.76275026793	304.00153749273613	8.54
19.7%	9855	-29291.09282839293	303.0825062164848	8.54
19.7%	9860	-29461.32134401793	304.7815686407594	8.54
19.7%	9865	-29584.99126589293	305.4200048764354	8.54
19.7%	9870	-29573.44634401793	304.81912411026536	8.54
19.8%	9875	-29392.91744528791	302.350439785901	8.54
19.8%	9880	-29036.40572653791	300.741914397654	8.54
19.8%	9885	-28910.02877341291	301.0160582359344	8.54
19.8%	9890	-28910.90182028791	302.57254954541594	8.54
19.8%	9895	-29330.80611716291	304.1209908398182	8.54
19.8%	9900	-28913.47213431813	301.5498269236984	8.54
19.8%	9905	-29268.17330619313	303.4274619073945	8.54
19.8%	9910	-29065.58150931813	301.1847326093149	8.54
19.8%	9915	-29488.23189994313	303.9365363794925	8.54
19.8%	9920	-29621.07369681813	304.4638359907829	8.54
19.9%	9925	-29121.49166556813	302.34869575752356	8.54
19.9%	9930	-29581.23775931813	304.77486142627527	8.54
19.9%	9935	-29333.84322806813	301.6910825833705	8.54
19.9%	9940	-29529.79830619313	303.93403724241995	8.54
19.9%	9945	-29326.89791556813	302.1540626334787	8.54
19.9%	9950	-28937.56393119313	301.70815424780295	8.54
19.9%	9955	-29465.43307181813	304.75486006711657	8.54
19.9%	9960	-29341.91744681813	303.66154193167733	8.54
19.9%	9965	-29253.45650931813	302.4920851901467	8.54
19.9%	9970	-29080.68697806813	300.6691008418872	8.54
19.9%	9975	-28940.91888430684	300.0422781088423	8.54
20.0%	9980	-28912.36224368184	300.7384976376911	8.54
20.0%	9985	-28713.44622805684	299.02037562676065	8.54
20.0%	9990	-29292.52044680684	304.27902136826117	8.54
20.0%	9995	-29365.19232180684	304.0798457882327	8.54
20.0%	10000	-29202.14960268009	302.96377578919316	8.54
20.0%	10005	-29057.32343080509	301.8204254535312	8.54
20.0%	10010	-28977.45233705509	301.9130499745787	8.54
20.0%	10015	-28790.46405580509	300.2879866466669	8.54
20.0%	10020	-29182.62225893009	303.208553701699	8.54
20.1%	10025	-29224.487733452457	302.7747853491608	8.54
20.1%	10030	-29590.835389702457	304.87256534034816	8.54
20.1%	10035	-29595.761170952457	303.44910622767844	8.54
20.1%	10040	-29040.167420952457	300.76970718600325	8.54
20.1%	10045	-29029.763124077457	301.00000568633936	8.54
20.1%	10050	-28837.130311577457	300.92434419761616	8.54
20.1%	10055	-29317.718202202457	303.6794641168708	8.54
20.1%	10060	-29086.870545952457	302.2819036870063	8.54
20.1%	10065	-29170.811952202457	301.54119512015126	8.54
20.1%	10070	-29064.292420952457	301.45394466405344	8.54
20.1%	10075	-29064.96852094218	301.2886436484372	8.54
20.2%	10080	-28557.34938031718	298.76990052721743	8.54
20.2%	10085	-28994.13063031718	301.76286912300606	8.54
20.2%	10090	-28775.28297406718	299.854370992686	8.54
20.2%	10095	-29206.90602094218	303.13162815901114	8.54
20.2%	10100	-29028.15992719218	301.6076999430509	8.54
20.2%	10105	-28909.23805219218	301.7250313846086	8.54
20.2%	10110	-29179.40797406718	303.5805141690829	8.54
20.2%	10115	-29175.33766156718	303.4722329068679	8.54
20.2%	10120	-29566.68727094218	305.6385336930557	8.54
20.2%	10125	-29995.68141156718	306.2609526174295	8.54
20.3%	10130	-29231.89430219218	302.62156111497353	8.54
20.3%	10135	-29217.50758344218	302.5888388402187	8.54
20.3%	10140	-29101.00172406718	302.1435551496695	8.54
20.3%	10145	-29295.50953656718	304.38844683160073	8.54
20.3%	10150	-29283.50975189927	303.7181485572951	8.54
20.3%	10155	-29138.45701752427	303.4070064104056	8.54
20.3%	10160	-29044.30858002427	304.0783158936335	8.54
20.3%	10165	-29302.16209564927	305.0290187302062	8.54
20.3%	10170	-29269.12889252427	305.6484272508762	8.54
20.4%	10175	-29075.26561127427	304.5294589986628	8.54
20.4%	10180	-29042.57029877427	304.36570890346576	8.54
20.4%	10185	-29246.51561127427	304.10827616086743	8.54
20.4%	10190	-29037.04686127427	304.17511563000204	8.54
20.4%	10195	-29069.18943939927	304.13619788628233	8.54
20.4%	10200	-28941.21483002427	304.209259404794	8.54
20.4%	10205	-29417.02733002427	307.3329283791111	8.54
20.4%	10210	-29348.26561127427	306.3429671590162	8.54
20.4%	10215	-29264.22264252427	305.3281809495639	8.54
20.4%	10220	-28575.95311127427	301.71070169739033	8.54
20.4%	10225	-28575.912697740103	302.32573944042844	8.54
20.5%	10230	-28987.459572740103	304.98887392685236	8.54
20.5%	10235	-28701.207619615103	302.23543397948674	8.54
20.5%	10240	-28831.846291490103	303.184001540246	8.54
20.5%	10245	-28778.854103990103	302.27415744576854	8.54
20.5%	10250	-28633.064837611448	301.81298089465014	8.54
20.5%	10255	-29075.023821986448	303.7686209719854	8.54
20.5%	10260	-28695.234759486448	301.7060859969369	8.54
20.5%	10265	-29290.183978236448	305.8102352702227	8.54
20.5%	10270	-29276.609759486448	303.69522770789615	8.54
20.6%	10275	-29291.203509486448	302.87489560069065	8.54
20.6%	10280	-29225.590228236448	302.4955687117821	8.54
20.6%	10285	-29014.648821986448	301.4427008135781	8.54
20.6%	10290	-29093.328509486448	302.88432497985735	8.54
20.6%	10295	-29512.969134486448	305.3104234551142	8.54
20.6%	10300	-29276.297259486448	304.29777085241363	8.54
20.6%	10305	-28951.738665736448	302.5379155817988	8.54
20.6%	10310	-28750.603900111448	300.6279696108822	8.54
20.6%	10315	-28774.717181361448	301.6434458216103	8.54
20.6%	10320	-29031.937884486448	303.5499417783617	8.54
20.6%	10325	-29048.365618861448	304.1667679425177	8.54
20.7%	10330	-28831.045306361448	301.9930258234668	8.54
20.7%	10335	-29181.426165736448	304.4808929850914	8.54
20.7%	10340	-29379.422259486448	304.80923042579803	8.54
20.7%	10345	-29182.726946986448	303.88783420231266	8.54
20.7%	10350	-29129.660540736448	302.16259820840014	8.54
20.7%	10355	-28857.449603236448	301.2129860883873	8.54
20.7%	10360	-29320.767962611448	303.97214613540194	8.54
20.7%	10365	-29155.058978236448	303.0519271647992	8.54
20.7%	10370	-28890.004290736448	301.12911250505715	8.54
20.8%	10375	-28892.642962611448	301.47581214261174	8.54
20.8%	10380	-29544.254290736448	304.65109137070385	8.54
20.8%	10385	-29090.898821986448	302.1687634795462	8.54
20.8%	10390	-29365.601946986448	303.0575036440576	8.54
20.8%	10395	-28979.494525111448	300.92895689206915	8.54
20.8%	10400	-29484.708573755706	303.11237419019557	8.54
20.8%	10405	-29419.542558130706	303.2093926759493	8.54
20.8%	10410	-29547.624589380706	302.0237743863706	8.54
20.8%	10415	-28716.909745630706	298.70171266196417	8.54
20.8%	10420	-29391.032792505706	303.307258932124	8.54
20.9%	10425	-29259.28140502936	301.8923372610199	8.54
20.9%	10430	-29754.53140502936	305.3825782095953	8.54
20.9%	10435	-29039.07437377936	300.78470864061484	8.54
20.9%	10440	-28979.34195190436	300.00075157692436	8.54
20.9%	10445	-29009.55874877936	299.9785450395536	8.54
20.9%	10450	-29256.086036536442	301.13917573697444	8.54
20.9%	10455	-28958.851661536442	300.12110839290443	8.54
20.9%	10460	-29582.750099036442	303.4616885467286	8.54
20.9%	10465	-29225.785255286442	300.62046767083234	8.54
20.9%	10470	-29714.115333411442	303.03212993714186	8.54
20.9%	10475	-28826.543067786442	297.97913791017686	8.54
21.0%	10480	-29354.632911536442	302.6285487024099	8.54
21.0%	10485	-29136.793067786442	300.2009638856842	8.54
21.0%	10490	-29287.754005286442	301.79228429341555	8.54
21.0%	10495	-28866.738380286442	298.017326728702	8.54
21.0%	10500	-28559.41098717843	296.60508128735654	8.54
21.0%	10505	-28875.95004967843	299.45315512329245	8.54
21.0%	10510	-29037.04770592843	299.6491425471566	8.54
21.0%	10515	-29081.48715905343	300.91280235915366	8.54
21.0%	10520	-29497.43637780343	303.2211313604745	8.54
21.1%	10525	-29166.595317132203	301.7846661190267	8.54
21.1%	10530	-29813.497660882203	304.75076524203496	8.54
21.1%	10535	-29561.075785882203	302.4716582658491	8.54
21.1%	10540	-29382.064067132203	301.80846628065416	8.54
21.1%	10545	-29167.267192132203	300.08132067781247	8.54
21.1%	10550	-29129.730082757203	301.13214415264963	8.54
21.1%	10555	-29109.665629632203	302.4385989163692	8.54
21.1%	10560	-29568.159770257203	304.44643817060256	8.54
21.1%	10565	-29285.021098382203	302.8811733452952	8.54
21.1%	10570	-29213.843364007203	303.07360516412905	8.54
21.1%	10575	-29033.819926507203	302.0450462399453	8.54
21.2%	10580	-28973.755473382203	301.72016488163695	8.54
21.2%	10585	-29238.114848382203	303.99850272299585	8.54
21.2%	10590	-29149.210551507203	302.6198047138264	8.54
21.2%	10595	-29042.946879632203	302.42066651842	8.54
21.2%	10600	-29111.677348382203	303.73836665538306	8.54
21.2%	10605	-29075.583598382203	302.56766050473203	8.54
21.2%	10610	-28950.161723382203	302.0719645099686	8.54
21.2%	10615	-29306.067973382203	303.5792873637712	8.54
21.2%	10620	-28920.521098382203	302.30015990975176	8.54
21.2%	10625	-29488.47998774649	304.4165052471398	8.54
21.3%	10630	-29027.46045649649	299.88152700826396	8.54
21.3%	10635	-29141.96631587149	302.31698452852567	8.54
21.3%	10640	-28895.24951899649	299.5956405631862	8.54
21.3%	10645	-29258.43701899649	302.18691015505436	8.54
21.3%	10650	-29281.40576899649	301.6892160498578	8.54
21.3%	10655	-29063.13623774649	298.5539323924977	8.54
21.3%	10660	-28773.25342524649	297.8139685501233	8.54
21.3%	10665	-29379.86670649649	301.2086708976071	8.54
21.3%	10670	-28759.52686274649	297.0505830251234	8.54
21.4%	10675	-29254.82764399649	300.4657111832985	8.54
21.4%	10680	-28978.35889399649	298.93609593760505	8.54
21.4%	10685	-29709.62061274649	303.70065326545887	8.54
21.4%	10690	-29287.77490962149	299.8216107740499	8.54
21.4%	10695	-29726.89990962149	301.8933011390403	8.54
21.4%	10700	-29185.92920649649	299.4869052044017	8.54
21.4%	10705	-29861.15186274649	304.3842778288724	8.54
21.4%	10710	-29482.61670649649	299.8918658873097	8.54
21.4%	10715	-29862.38623774649	302.8830561604299	8.54
21.4%	10720	-29388.47217524649	299.89929975333644	8.54
21.4%	10725	-29315.53529412026	300.01466727860213	8.54
21.5%	10730	-28947.62709099526	297.7507415228415	8.54
21.5%	10735	-29335.76185662026	300.69959898479874	8.54
21.5%	10740	-29244.67201287026	300.1066327209699	8.54
21.5%	10745	-29365.83802849526	301.1759259217489	8.54
21.5%	10750	-29149.32826287026	298.0716347873911	8.54
21.5%	10755	-29172.62904412026	299.019220185697	8.54
21.5%	10760	-28759.50795037026	297.0008385750922	8.54
21.5%	10765	-29340.11732537026	300.9319025468305	8.54
21.5%	10770	-29140.43763787026	299.35216168882243	8.54
21.6%	10775	-29469.415847666096	302.24925829885046	8.54
21.6%	10780	-29250.390457041096	299.69177539573155	8.54
21.6%	10785	-29315.974441416096	300.9061947545189	8.54
21.6%	10790	-29588.935378916096	301.83667524845464	8.54
21.6%	10795	-29599.076003916096	302.2967522619107	8.54
21.6%	10800	-29379.984207041096	300.02343562596144	8.54
21.6%	10805	-29871.786941416096	303.2280000849953	8.54
21.6%	10810	-29509.290847666096	300.1651022198536	8.54
21.6%	10815	-29465.193191416096	301.13194201173974	8.54
21.6%	10820	-29278.659988291096	299.48503418085915	8.54
21.6%	10825	-29600.396316416096	302.65595737133197	8.54
21.7%	10830	-29536.734207041096	301.1161308664544	8.54
21.7%	10835	-29306.966628916096	301.2159545488416	8.54
21.7%	10840	-29358.290847666096	300.1197798400742	8.54
21.7%	10845	-29235.923660166096	298.9636959832343	8.54
21.7%	10850	-29319.251785166096	298.9472923449452	8.54
21.7%	10855	-28681.978347666096	295.45652767932484	8.54
21.7%	10860	-28794.050613291096	296.4019232766498	8.54
21.7%	10865	-28813.773269541096	297.35004539775616	8.54
21.7%	10870	-29578.870925791096	302.57356422153015	8.54
21.8%	10875	-29132.574384923028	298.7910999422291	8.54
21.8%	10880	-29473.066572423028	300.6390176313953	8.54
21.8%	10885	-29460.379072423028	300.70970935896975	8.54
21.8%	10890	-29733.015791173028	302.42694310494716	8.54
21.8%	10895	-29555.185713048028	300.17540088017955	8.54
21.8%	10900	-29662.090009923028	300.65447746840334	8.54
21.8%	10905	-29308.918134923028	299.28562686729896	8.54
21.8%	10910	-29589.652509923028	300.5592443520166	8.54
21.8%	10915	-29321.494306798028	299.0399893846054	8.54
21.8%	10920	-29567.554853673028	300.39609984250615	8.54
21.9%	10925	-28993.892744298028	297.28586549182177	8.54
21.9%	10930	-29630.515791173028	301.5717427561621	8.54
21.9%	10935	-29245.379072423028	297.9797761898465	8.54
21.9%	10940	-29250.047041173028	299.07832967628383	8.54
21.9%	10945	-29475.582197423028	300.0642782157132	8.54
21.9%	10950	-29425.836103673028	299.4905270456454	8.54
21.9%	10955	-29796.638838048028	300.9851867930628	8.54
21.9%	10960	-29497.263838048028	298.91803519568936	8.54
21.9%	10965	-29553.031416173028	300.12552744367247	8.54
21.9%	10970	-30085.062666173028	302.7637337825272	8.54
21.9%	10975	-29628.64382461374	300.7106303547304	8.54
22.0%	10980	-30226.38405898874	304.74565371172565	8.54
22.0%	10985	-29584.34109023874	301.1885003508173	8.54
22.0%	10990	-29932.76296523874	304.18802939975126	8.54
22.0%	10995	-29615.58327773874	302.1220103556966	8.54
22.0%	11000	-29599.999966469317	302.3504667347349	8.54
22.0%	11005	-29423.076138344317	301.9908983535582	8.54
22.0%	11010	-29595.396450844317	302.91376569178635	8.54
22.0%	11015	-29562.158169594317	301.71283147265797	8.54
22.0%	11020	-29395.892544594317	301.6462233296621	8.54
22.1%	11025	-29302.373013344317	300.92754964706126	8.54
22.1%	11030	-29440.007778969317	301.4242706423038	8.54
22.1%	11035	-29437.585903969317	302.247412899327	8.54
22.1%	11040	-29568.556607094317	303.0506591152303	8.54
22.1%	11045	-29621.824185219317	304.0972952288838	8.54
22.1%	11050	-30175.675744490094	306.36281892512426	8.54
22.1%	11055	-29741.720666365094	303.1581918422318	8.54
22.1%	11060	-29443.722619490094	302.43345851713354	8.54
22.1%	11065	-29263.046838240094	301.92585050518005	8.54
22.1%	11070	-29159.343713240094	301.66900571038116	8.54
22.1%	11075	-29441.480431990094	302.7673304585498	8.54
22.2%	11080	-29305.765588240094	301.7187316605944	8.54
22.2%	11085	-29198.789025740094	302.32575700016105	8.54
22.2%	11090	-29321.115197615094	302.3007068651909	8.54
22.2%	11095	-28717.929650740094	298.59942779735434	8.54
22.2%	11100	-29232.21618046127	302.36503478189996	8.54
22.2%	11105	-29298.89196171127	301.7854993370622	8.54
22.2%	11110	-29281.28649296127	302.4324646436245	8.54
22.2%	11115	-29379.75524296127	301.98686028345855	8.53
22.2%	11120	-29031.45641483627	299.9514009443461	8.54
22.2%	11125	-29037.32946171127	301.3218819762267	8.54
22.3%	11130	-29549.00914921127	303.1860015678039	8.54
22.3%	11135	-29167.20641483627	301.86706014844896	8.54
22.3%	11140	-29691.80211796127	304.1155609682047	8.54
22.3%	11145	-28847.79039921127	299.1309264350414	8.53
22.3%	11150	-29276.66930546127	302.2228871799501	8.54
22.3%	11155	-29110.99743046127	300.3135097343834	8.54
22.3%	11160	-29257.98571171127	302.4843059723325	8.54
22.3%	11165	-29304.42321171127	302.4219579590056	8.54
22.3%	11170	-29203.50524296127	301.98202711853617	8.54
22.4%	11175	-29159.315770135116	302.1473696755599	8.54
22.4%	11180	-28945.202488885116	299.8605603006666	8.54
22.4%	11185	-29200.552098260116	302.3809744969166	8.54
22.4%	11190	-29255.610692010116	301.8853736260903	8.54
22.4%	11195	-28748.776707635116	299.1981148282538	8.54
22.4%	11200	-29115.069676385116	301.01022207740317	8.54
22.4%	11205	-28823.505223260116	299.0366520213019	8.54
22.4%	11210	-29028.948582635116	300.9974758356151	8.54
22.4%	11215	-29011.968113885116	299.9135399874328	8.54
22.4%	11220	-28978.309910760116	300.07395663863224	8.54
22.4%	11225	-29165.552098260116	301.97936545597696	8.54
22.5%	11230	-29364.679051385116	303.1853295717342	8.54
22.5%	11235	-29348.483738885116	302.90804392567554	8.54
22.5%	11240	-29354.132176385116	302.68302425862925	8.54
22.5%	11245	-29302.899754510116	302.01546903625916	8.54
22.5%	11250	-29378.722020135116	301.8847212307481	8.54
22.5%	11255	-29260.714207635116	300.6120467641813	8.54
22.5%	11260	-28937.932957635116	300.22859634530585	8.54
22.5%	11265	-29092.722020135116	300.81029112301775	8.54
22.5%	11270	-29016.807957635116	301.3730477852404	8.54
22.6%	11275	-29505.948626865662	304.64562596463446	8.54
22.6%	11280	-28822.624408115662	301.17001153090564	8.54
22.6%	11285	-29068.056048740662	302.3401382347252	8.54
22.6%	11290	-28828.224017490662	300.184430676332	8.54
22.6%	11295	-29410.974017490662	304.11461342239437	8.54
22.6%	11300	-29188.08284540083	303.2402522843043	8.54
22.6%	11305	-29034.81331415083	301.931322167672	8.54
22.6%	11310	-29240.09065790083	303.1910200466172	8.54
22.6%	11315	-29398.19612665083	302.03868579326905	8.54
22.6%	11320	-28852.78401727583	300.7506018028955	8.54
22.6%	11325	-29046.84456415083	301.52676102377694	8.54
22.7%	11330	-28717.86995477583	300.66073684158437	8.54
22.7%	11335	-29426.92464227583	304.30989539745383	8.54
22.7%	11340	-28908.25276727583	301.1564729566581	8.54
22.7%	11345	-28961.24495477583	301.9251183962129	8.54
22.7%	11350	-28857.35237665083	301.7104983769482	8.54
22.7%	11355	-28858.08675165083	301.89863281502255	8.54
22.7%	11360	-28841.12776727583	301.26058873508464	8.54
22.7%	11365	-28928.95393915083	302.30930641414056	8.54
22.7%	11370	-29080.38167352583	302.792642997401	8.54
22.8%	11375	-29191.47347040083	302.4494783726711	8.54
22.8%	11380	-28589.77620477583	299.1949470880324	8.54
22.8%	11385	-29007.98323602583	303.65037071087977	8.54
22.8%	11390	-28993.51643915083	301.75327100764713	8.54
22.8%	11395	-28919.99300165083	302.9016100822348	8.54
22.8%	11400	-28855.42659540083	300.8405084139822	8.54
22.8%	11405	-28680.72737665083	301.8056394696282	8.54
22.8%	11410	-29359.51643915083	304.8735876623047	8.54
22.8%	11415	-29196.28597040083	303.6654087144806	8.54
22.8%	11420	-28949.44807977583	301.37895428824993	8.54
22.9%	11425	-28786.58284540083	301.51241863459387	8.54
22.9%	11430	-28954.87190790083	302.5323221947587	8.54
22.9%	11435	-29077.72932977583	303.90079198713016	8.54
22.9%	11440	-29003.83479852583	302.59403870492986	8.54
22.9%	11445	-28581.56136102583	302.1004424522108	8.54
22.9%	11450	-29276.72347040083	304.55813176125224	8.54
22.9%	11455	-28593.30550165083	300.78328738550766	8.54
22.9%	11460	-28986.33675165083	303.98679872541584	8.54
22.9%	11465	-28799.87190790083	303.68210977982363	8.54
22.9%	11470	-29319.50276727583	307.29468910628117	8.54
22.9%	11475	-28775.605005266734	303.7869942303942	8.54
23.0%	11480	-28891.099145891734	304.06011966393356	8.54
23.0%	11485	-28279.185083391734	300.60898964245257	8.54
23.0%	11490	-28671.548364641734	303.5898137447074	8.54
23.0%	11495	-29149.864770891734	306.23299293912294	8.54
23.0%	11500	-29159.956567766734	306.07894513227575	8.54
23.0%	11505	-28814.284692766734	304.9728498860341	8.54
23.0%	11510	-29056.605005266734	306.61932613072725	8.54
23.0%	11515	-29062.495630266734	307.5770217842627	8.54
23.0%	11520	-29296.212427141734	308.3430937037027	8.54
23.1%	11525	-28399.509302141734	302.12312979628484	8.54
23.1%	11530	-28764.782739641734	305.4558289608758	8.54
23.1%	11535	-28715.749536516734	304.847424629983	8.54
23.1%	11540	-28903.556177141734	306.60781935678807	8.54
23.1%	11545	-28883.079614641734	305.8443751475513	8.54
23.1%	11550	-28776.993294420456	305.32662796628756	8.54
23.1%	11555	-29041.133919420456	306.30321902271675	8.54
23.1%	11560	-28962.633919420456	305.17498937300786	8.54
23.1%	11565	-28835.116341295456	304.58838383528195	8.54
23.1%	11570	-28555.477669420456	303.0597091726893	8.54
23.1%	11575	-28883.448372545456	304.900269855468	8.54
23.2%	11580	-29027.417122545456	304.7984263884953	8.54
23.2%	11585	-28559.958138170456	303.6515435476699	8.54
23.2%	11590	-28775.766731920456	304.89757548178875	8.54
23.2%	11595	-28926.883919420456	305.18714853704626	8.54
23.2%	11600	-29073.786263170456	306.05616633526296	8.54
23.2%	11605	-28848.159310045456	303.4077486785095	8.54
23.2%	11610	-28754.239388170456	303.46891081449775	8.54
23.2%	11615	-28916.364388170456	305.37294516652463	8.54
23.2%	11620	-28848.282356920456	304.2440369235538	8.54
23.2%	11625	-28909.573372545456	303.49442731131506	8.54
23.3%	11630	-28760.100716295456	302.5052867069463	8.54
23.3%	11635	-28943.202278795456	303.54440104997195	8.54
23.3%	11640	-28558.419075670456	301.34703348668717	8.54
23.3%	11645	-28947.042122545456	305.2138898649804	8.54
23.3%	11650	-28694.071419420456	303.60051934679643	8.54
23.3%	11655	-28580.100716295456	303.0539108557247	8.54
